Date,District,RF,T max ,T min,Avg_tem
12/18/2020,Colombo,1,30.6,24.6,27.6
12/19/2020,Colombo,0,31.4,24.2,27.8
12/20/2020,Colombo,0,29.9,25,27.45
12/21/2020,Colombo,0.2,30,24.5,27.25
12/22/2020,Colombo,0,28.7,24.8,26.75
12/23/2020,Colombo,117.1,32.2,23.6,27.9
12/24/2020,Colombo,0,30.6,23,26.8
12/25/2020,Colombo,4.5,32.8,23.3,28.05
12/26/2020,Colombo,0,30.7,23.6,27.15
12/27/2020,Colombo,0,29.4,24.4,26.9
12/28/2020,Colombo,1.5,30.6,24,27.3
12/29/2020,Colombo,112.7,30.6,24.9,27.75
12/30/2020,Colombo,7.8,31.5,23.8,27.65
12/31/2020,Colombo,18.9,30,24.2,27.1
1/1/2021,Colombo,0,29.9,23.5,26.7
1/2/2021,Colombo,0,31.3,23.7,27.5
1/3/2021,Colombo,1.4,30.1,24.8,27.45
1/4/2021,Colombo,17.6,30.7,25.5,28.1
1/5/2021,Colombo,24.9,30.2,23.7,26.95
1/6/2021,Colombo,0,30.4,23.2,26.8
1/7/2021,Colombo,0.9,30.4,24.1,27.25
1/8/2021,Colombo,9.4,30,25.5,27.75
1/9/2021,Colombo,0.2,26.9,24.5,25.7
1/10/2021,Colombo,7.4,30.4,23.8,27.1
1/11/2021,Colombo,0,29,24,26.5
1/12/2021,Colombo,2,30.7,24.4,27.55
1/13/2021,Colombo,26.7,27.4,24.4,25.9
1/14/2021,Colombo,4,30.7,23.9,27.3
1/15/2021,Colombo,0,29.9,24.1,27
1/16/2021,Colombo,0.1,28.7,23.9,26.3
1/17/2021,Colombo,0,31,23.2,27.1
1/18/2021,Colombo,5.8,30.1,23.5,26.8
1/19/2021,Colombo,0,30.1,23.9,27
1/20/2021,Colombo,0.2,31,23.6,27.3
1/21/2021,Colombo,7.8,30.9,24.9,27.9
1/22/2021,Colombo,0,30.9,25,27.95
1/23/2021,Colombo,0,33.3,24.3,28.8
1/24/2021,Colombo,0,32.5,23,27.75
1/25/2021,Colombo,0,31.4,23.1,27.25
1/26/2021,Colombo,0,31.8,22.5,27.15
1/27/2021,Colombo,0,32.5,22.9,27.7
1/28/2021,Colombo,0,33.6,23.7,28.65
1/29/2021,Colombo,0,31.9,24.5,28.2
1/30/2021,Colombo,9.6,32.3,24.2,28.25
1/31/2021,Colombo,14.4,31.6,23.7,27.65
2/1/2021,Colombo,0.2,32.2,23.5,27.85
2/2/2021,Colombo,0.1,32.3,24.5,28.4
2/3/2021,Colombo,0,31.5,24.7,28.1
2/4/2021,Colombo,0,32.9,23.8,28.35
2/5/2021,Colombo,0,32.3,22.6,27.45
2/6/2021,Colombo,1.3,32.2,23.6,27.9
2/7/2021,Colombo,0,32.4,24.7,28.55
2/8/2021,Colombo,0,32.8,24.8,28.8
2/9/2021,Colombo,0,33.3,24,28.65
2/10/2021,Colombo,0,32.5,23.2,27.85
2/11/2021,Colombo,0,31.5,22.1,26.8
2/12/2021,Colombo,0,31.3,22.4,26.85
2/13/2021,Colombo,0,32,23.3,27.65
2/14/2021,Colombo,0,31.9,24.1,28
2/15/2021,Colombo,0,33.4,23.9,28.65
2/16/2021,Colombo,0,30.7,24.3,27.5
2/17/2021,Colombo,0,32.2,24.1,28.15
2/18/2021,Colombo,0,31.3,24.3,27.8
2/19/2021,Colombo,0,31.4,24,27.7
2/20/2021,Colombo,0,32.2,25,28.6
2/21/2021,Colombo,5.5,32.2,25.8,29
2/22/2021,Colombo,38.8,33,23.8,28.4
2/23/2021,Colombo,0,33.2,23.7,28.45
2/24/2021,Colombo,0,31.9,24.9,28.4
2/25/2021,Colombo,0,31.5,24.9,28.2
2/26/2021,Colombo,0,31.2,24.5,27.85
2/27/2021,Colombo,0,31.1,23.4,27.25
2/28/2021,Colombo,0,31.7,23.1,27.4
3/1/2021,Colombo,0,31.4,25.2,28.3
3/2/2021,Colombo,0,31.1,22.9,27
3/3/2021,Colombo,0,31.4,23,27.2
3/4/2021,Colombo,0,31.5,24.3,27.9
3/5/2021,Colombo,0,32.4,24.5,28.45
3/6/2021,Colombo,2.5,31.8,25.2,28.5
3/7/2021,Colombo,0,31.2,23.3,27.25
3/8/2021,Colombo,8.5,32.1,25.2,28.65
3/9/2021,Colombo,0,30.8,23,26.9
3/10/2021,Colombo,8.3,31.4,23.9,27.65
3/11/2021,Colombo,11,30.4,23.8,27.1
3/12/2021,Colombo,19.4,32.6,23.5,28.05
3/13/2021,Colombo,7.1,31.6,24.6,28.1
3/14/2021,Colombo,4.2,31.8,24.5,28.15
3/15/2021,Colombo,0,32.9,24.5,28.7
3/16/2021,Colombo,0,31.8,25.4,28.6
3/17/2021,Colombo,0,32,24.9,28.45
3/18/2021,Colombo,10.9,31.5,25.6,28.55
3/19/2021,Colombo,10.8,30.8,23.8,27.3
3/20/2021,Colombo,1.5,30.1,25,27.55
3/21/2021,Colombo,2.2,31.1,24.7,27.9
3/22/2021,Colombo,0.6,31.6,24.1,27.85
3/23/2021,Colombo,0.2,31.8,24.6,28.2
3/24/2021,Colombo,0,32.2,25.3,28.75
3/25/2021,Colombo,0,31.1,25.4,28.25
3/26/2021,Colombo,13.7,32.3,25.7,29
3/27/2021,Colombo,31.5,31.4,24.7,28.05
3/28/2021,Colombo,16.2,31.8,23.6,27.7
3/29/2021,Colombo,0,31.5,21.5,26.5
3/30/2021,Colombo,0,32.5,23.6,28.05
3/31/2021,Colombo,0,32.1,25.9,29
4/1/2021,Colombo,0,32,26.7,29.35
4/2/2021,Colombo,0,32.1,28.4,30.25
4/3/2021,Colombo,0,32.3,27.9,30.1
4/4/2021,Colombo,0,31.7,25.2,28.45
4/5/2021,Colombo,0,32.1,26.2,29.15
4/6/2021,Colombo,0.2,32.7,26.7,29.7
4/7/2021,Colombo,0,32.2,24.9,28.55
4/8/2021,Colombo,10.7,31.7,24.3,28
4/9/2021,Colombo,1.2,32.2,25.4,28.8
4/10/2021,Colombo,0,31.8,25.9,28.85
4/11/2021,Colombo,0.3,31.9,25,28.45
4/12/2021,Colombo,8.4,32.4,25,28.7
4/13/2021,Colombo,0.3,31.6,25,28.3
4/14/2021,Colombo,0,32,25.7,28.85
4/15/2021,Colombo,0,31.4,25.2,28.3
4/16/2021,Colombo,0.1,32.4,25.4,28.9
4/17/2021,Colombo,0.9,30.5,26.4,28.45
4/18/2021,Colombo,36.5,32.4,25.3,28.85
4/19/2021,Colombo,17.4,32.1,25.3,28.7
4/20/2021,Colombo,15.3,32,25.6,28.8
4/21/2021,Colombo,0,31.2,25.5,28.35
4/22/2021,Colombo,39.6,32.1,25.9,29
4/23/2021,Colombo,67.4,28,24.9,26.45
4/24/2021,Colombo,27.9,31.9,23.3,27.6
4/25/2021,Colombo,1.1,32.1,24.2,28.15
4/26/2021,Colombo,0,32,25.6,28.8
4/27/2021,Colombo,0,32.1,26.4,29.25
4/28/2021,Colombo,0.2,32.5,26.6,29.55
4/29/2021,Colombo,97.3,32.4,27,29.7
4/30/2021,Colombo,0.8,31.2,24.1,27.65
5/1/2021,Colombo,0,30.9,25.4,28.15
5/2/2021,Colombo,3.5,31.8,25.6,28.7
5/3/2021,Colombo,2.9,31.4,25.4,28.4
5/4/2021,Colombo,2.8,31.3,24.4,27.85
5/5/2021,Colombo,0,31.7,24.3,28
5/6/2021,Colombo,5.8,31.7,26.1,28.9
5/7/2021,Colombo,0.6,31.8,24.9,28.35
5/8/2021,Colombo,1.2,31.7,25.1,28.4
5/9/2021,Colombo,22,32.5,25.2,28.85
5/10/2021,Colombo,0,32.3,25.5,28.9
5/11/2021,Colombo,77.2,32.1,26,29.05
5/12/2021,Colombo,34.4,30.8,24.8,27.8
5/13/2021,Colombo,35,30.1,25.4,27.75
5/14/2021,Colombo,9.2,30.5,25,27.75
5/15/2021,Colombo,0.2,31.8,25.4,28.6
5/16/2021,Colombo,0.1,31.8,26.7,29.25
5/17/2021,Colombo,0,32.4,26.1,29.25
5/18/2021,Colombo,0,32.1,27,29.55
5/19/2021,Colombo,17.7,32.4,27.7,30.05
5/20/2021,Colombo,46.7,32.3,24.3,28.3
5/21/2021,Colombo,26.2,31.7,24.6,28.15
5/22/2021,Colombo,1.6,31.9,24.8,28.35
5/23/2021,Colombo,37.5,29.5,26.9,28.2
5/24/2021,Colombo,12.7,31.9,25,28.45
5/25/2021,Colombo,5.9,29.4,26,27.7
5/26/2021,Colombo,7.6,30.9,27,28.95
5/27/2021,Colombo,0.5,31.3,25.5,28.4
5/28/2021,Colombo,0.1,31.3,28.3,29.8
5/29/2021,Colombo,0,31.4,28.4,29.9
5/30/2021,Colombo,0,31.5,28.3,29.9
5/31/2021,Colombo,0,31.6,28.4,30
6/1/2021,Colombo,3.4,31.5,27.9,29.7
6/2/2021,Colombo,1.8,31.5,27.1,29.3
6/3/2021,Colombo,140.6,26.6,26.2,26.4
6/4/2021,Colombo,33.5,31,24.6,27.8
6/5/2021,Colombo,3.5,29.8,25.3,27.55
6/6/2021,Colombo,10.6,30.9,25.4,28.15
6/7/2021,Colombo,11,31,25.3,28.15
6/8/2021,Colombo,8.6,30.5,26,28.25
6/9/2021,Colombo,18.8,30.8,25,27.9
6/10/2021,Colombo,0,31.1,25.4,28.25
6/11/2021,Colombo,0,31.3,27.4,29.35
6/12/2021,Colombo,8.3,30.8,27.6,29.2
6/13/2021,Colombo,47,30.8,25.6,28.2
6/14/2021,Colombo,11.3,30.8,23.9,27.35
6/15/2021,Colombo,0,31.3,24.4,27.85
6/16/2021,Colombo,3.5,30.8,27.4,29.1
6/17/2021,Colombo,0,31.2,27.1,29.15
6/18/2021,Colombo,0.5,31.4,26.5,28.95
6/19/2021,Colombo,0,31.3,27.2,29.25
6/20/2021,Colombo,0,31.3,27.9,29.6
6/21/2021,Colombo,0,31.2,28,29.6
6/22/2021,Colombo,0.4,31.2,27.9,29.55
6/23/2021,Colombo,6.4,31.5,27.3,29.4
6/24/2021,Colombo,0,31.2,26.4,28.8
6/25/2021,Colombo,0.4,31.2,27.7,29.45
6/26/2021,Colombo,1.1,31.2,27.6,29.4
6/27/2021,Colombo,1,31.3,27.5,29.4
6/28/2021,Colombo,1.4,31.2,26.4,28.8
6/29/2021,Colombo,4.1,31.2,25.4,28.3
6/30/2021,Colombo,0.1,30.9,25,27.95
7/1/2021,Colombo,8.9,30.5,26.6,28.55
7/2/2021,Colombo,6.3,31,24.6,27.8
7/3/2021,Colombo,0.4,30.7,26.1,28.4
7/4/2021,Colombo,25.6,30.9,27.1,29
7/5/2021,Colombo,0,30.8,25.7,28.25
7/6/2021,Colombo,1.9,30.5,27.6,29.05
7/7/2021,Colombo,8.4,30.9,26.9,28.9
7/8/2021,Colombo,2.6,31.1,26.4,28.75
7/9/2021,Colombo,12,29.2,26.4,27.8
7/10/2021,Colombo,3.2,29.3,25,27.15
7/11/2021,Colombo,0.5,30,24.7,27.35
7/12/2021,Colombo,0,30.7,26.8,28.75
7/13/2021,Colombo,0,30.5,27.3,28.9
7/14/2021,Colombo,0,30.5,27.1,28.8
7/15/2021,Colombo,0,30.7,27.4,29.05
7/16/2021,Colombo,0,30.9,26.4,28.65
7/17/2021,Colombo,0,30.4,27.6,29
7/18/2021,Colombo,0,30.5,27,28.75
7/19/2021,Colombo,0,30.9,27,28.95
7/20/2021,Colombo,0,31,27.3,29.15
7/21/2021,Colombo,0.5,31.1,27.3,29.2
7/22/2021,Colombo,1.1,30.9,25.6,28.25
7/23/2021,Colombo,56.4,30.6,26.8,28.7
7/24/2021,Colombo,48.9,28.6,23.5,26.05
7/25/2021,Colombo,4,30.2,24.4,27.3
7/26/2021,Colombo,97.5,27.4,25.6,26.5
7/27/2021,Colombo,0,30.2,23.2,26.7
7/28/2021,Colombo,0.1,30.4,26,28.2
7/29/2021,Colombo,0,30.4,24.7,27.55
7/30/2021,Colombo,0,30.3,27.3,28.8
7/31/2021,Colombo,0,30.4,27.4,28.9
8/1/2021,Colombo,0,30.4,27.4,28.9
8/2/2021,Colombo,0,30.4,27.4,28.9
8/3/2021,Colombo,2.1,30.3,26.6,28.45
8/4/2021,Colombo,0,30.6,26.7,28.65
8/5/2021,Colombo,0,30.6,27.2,28.9
8/6/2021,Colombo,0.7,30.8,27.3,29.05
8/7/2021,Colombo,1.8,29.7,26.7,28.2
8/8/2021,Colombo,13.7,29.2,26.6,27.9
8/9/2021,Colombo,11.1,30.1,25.6,27.85
8/10/2021,Colombo,0,30.1,24.6,27.35
8/11/2021,Colombo,0,29.5,26.9,28.2
8/12/2021,Colombo,0,28.6,27.2,27.9
8/13/2021,Colombo,0,29.4,26.2,27.8
8/14/2021,Colombo,0,29.7,26.7,28.2
8/15/2021,Colombo,0,29.9,26.7,28.3
8/16/2021,Colombo,0.1,29.9,26.9,28.4
8/17/2021,Colombo,2.2,30.4,26.5,28.45
8/18/2021,Colombo,9.4,30,24.9,27.45
8/19/2021,Colombo,0,29.9,26.1,28
8/20/2021,Colombo,0,30.4,25.5,27.95
8/21/2021,Colombo,0,29.5,27,28.25
8/22/2021,Colombo,0.1,30,25.9,27.95
8/23/2021,Colombo,2.2,30.6,25.5,28.05
8/24/2021,Colombo,13.1,30.6,25.2,27.9
8/25/2021,Colombo,21.8,29.6,24.2,26.9
8/26/2021,Colombo,45.4,28.3,24.5,26.4
8/27/2021,Colombo,1.3,29.7,23.7,26.7
8/28/2021,Colombo,25.2,30.1,25,27.55
8/29/2021,Colombo,13.6,30.1,24.2,27.15
8/30/2021,Colombo,0,30.4,23.8,27.1
8/31/2021,Colombo,0.2,30.7,26.5,28.6
9/1/2021,Colombo,2.9,30.7,26.5,28.6
9/2/2021,Colombo,11.4,30.3,26.3,28.3
9/3/2021,Colombo,3.7,30,24.5,27.25
9/4/2021,Colombo,12.1,29.1,25,27.05
9/5/2021,Colombo,3.6,30.7,24.6,27.65
9/6/2021,Colombo,8.8,30.7,26.1,28.4
9/7/2021,Colombo,9.8,30.9,25.3,28.1
9/8/2021,Colombo,2.3,30.5,25.1,27.8
9/9/2021,Colombo,0,30.6,25.4,28
9/10/2021,Colombo,0.7,31,27.4,29.2
9/11/2021,Colombo,0,31,27.2,29.1
9/12/2021,Colombo,16.4,31.6,27.3,29.45
9/13/2021,Colombo,15,30.2,25.3,27.75
9/14/2021,Colombo,0.5,30.9,25.4,28.15
9/15/2021,Colombo,22.2,30.5,26.1,28.3
9/16/2021,Colombo,3.4,29.5,25.5,27.5
9/17/2021,Colombo,0,30.7,25.8,28.25
9/18/2021,Colombo,1.1,30.7,27,28.85
9/19/2021,Colombo,0,31.1,25.8,28.45
9/20/2021,Colombo,37.3,30.7,26.8,28.75
9/21/2021,Colombo,5.5,27.7,23.8,25.75
9/22/2021,Colombo,0.4,31.3,24.2,27.75
9/23/2021,Colombo,0,31,26.8,28.9
9/24/2021,Colombo,0.7,30.8,27.6,29.2
9/25/2021,Colombo,0.1,30.8,26.7,28.75
9/26/2021,Colombo,17.8,30.6,27.4,29
9/27/2021,Colombo,13.7,30.2,25.6,27.9
9/28/2021,Colombo,0,28.8,24.4,26.6
9/29/2021,Colombo,0,30.6,24.4,27.5
9/30/2021,Colombo,0,30,26.7,28.35
10/1/2021,Colombo,38.2,28.5,27.2,27.85
10/2/2021,Colombo,1.8,30,22.7,26.35
10/3/2021,Colombo,2.2,30.2,25.3,27.75
10/4/2021,Colombo,5.3,30.6,26.5,28.55
10/5/2021,Colombo,46.1,27.5,25.6,26.55
10/6/2021,Colombo,0,30.1,24.1,27.1
10/7/2021,Colombo,0.4,31.1,24.5,27.8
10/8/2021,Colombo,1.3,31.1,25.6,28.35
10/9/2021,Colombo,3.6,31,26.6,28.8
10/10/2021,Colombo,11.6,31,27,29
10/11/2021,Colombo,0,29.7,25,27.35
10/12/2021,Colombo,3.7,30.3,26.4,28.35
10/13/2021,Colombo,1.5,31.3,25.2,28.25
10/14/2021,Colombo,0,31.1,27.3,29.2
10/15/2021,Colombo,2.1,31.2,27.6,29.4
10/16/2021,Colombo,8.3,30.2,26.4,28.3
10/17/2021,Colombo,1.3,31,25.6,28.3
10/18/2021,Colombo,1,30.6,26.4,28.5
10/19/2021,Colombo,3.1,30.7,26.2,28.45
10/20/2021,Colombo,51,30.6,25.1,27.85
10/21/2021,Colombo,0.5,30.5,22.9,26.7
10/22/2021,Colombo,2.4,30.6,25.5,28.05
10/23/2021,Colombo,6.1,31.1,24.9,28
10/24/2021,Colombo,3.9,30.2,23.4,26.8
10/25/2021,Colombo,11.2,30.6,25.1,27.85
10/26/2021,Colombo,19,30.2,24.1,27.15
10/27/2021,Colombo,10.3,30.1,23.5,26.8
10/28/2021,Colombo,22,29.4,23.8,26.6
10/29/2021,Colombo,8.9,30.5,24.5,27.5
10/30/2021,Colombo,18.9,29.2,24.4,26.8
10/31/2021,Colombo,38.5,31.3,23.7,27.5
11/1/2021,Colombo,11.6,29.2,24.8,27
11/2/2021,Colombo,0,30.8,24.8,27.8
11/3/2021,Colombo,14.7,29.7,24.7,27.2
11/4/2021,Colombo,4.7,30.8,23.9,27.35
11/5/2021,Colombo,24.7,30,23.7,26.85
11/6/2021,Colombo,21.4,29.9,24.5,27.2
11/7/2021,Colombo,64.6,29.3,25.3,27.3
11/8/2021,Colombo,42.2,27,22.2,24.6
11/9/2021,Colombo,23.8,28.5,23.1,25.8
11/10/2021,Colombo,6.9,29.2,23.6,26.4
11/11/2021,Colombo,14.1,29.4,23.5,26.45
11/12/2021,Colombo,0.4,29.7,25,27.35
11/13/2021,Colombo,23.4,30.8,25.2,28
11/14/2021,Colombo,52.5,28,24.1,26.05
11/15/2021,Colombo,28.1,29.2,23.6,26.4
11/16/2021,Colombo,10.1,28.9,24.7,26.8
11/17/2021,Colombo,59.5,29.8,25.7,27.75
11/18/2021,Colombo,0.2,30.2,24.1,27.15
11/19/2021,Colombo,12.4,29.6,25.5,27.55
11/20/2021,Colombo,0,30.6,25.4,28
11/21/2021,Colombo,0,30.9,22.6,26.75
11/22/2021,Colombo,0,31.5,24,27.75
11/23/2021,Colombo,41.3,33.1,25.2,29.15
11/24/2021,Colombo,15.8,28.9,24,26.45
11/25/2021,Colombo,0,27.5,24.3,25.9
11/26/2021,Colombo,0,31,23.6,27.3
11/27/2021,Colombo,10.4,31.3,25,28.15
11/28/2021,Colombo,0.6,30.6,24.2,27.4
11/29/2021,Colombo,0,29.1,24.4,26.75
11/30/2021,Colombo,0,30.6,24.8,27.7
12/1/2021,Colombo,0.7,30.8,24,27.4
12/2/2021,Colombo,0,31.1,23.8,27.45
12/3/2021,Colombo,17,31.2,25.1,28.15
12/4/2021,Colombo,0,30.9,25.1,28
12/5/2021,Colombo,0.7,31.5,25,28.25
12/6/2021,Colombo,0,30.1,24.9,27.5
12/7/2021,Colombo,0,32.6,24.9,28.75
12/8/2021,Colombo,5.5,32.1,24.2,28.15
12/9/2021,Colombo,0,30.7,25.3,28
12/10/2021,Colombo,27.7,32.6,24.3,28.45
12/11/2021,Colombo,0,32.6,24.4,28.5
12/12/2021,Colombo,8.5,31.5,24.7,28.1
12/13/2021,Colombo,31.4,31.1,24,27.55
12/14/2021,Colombo,0.9,30.2,24.1,27.15
12/15/2021,Colombo,0,30.6,24.3,27.45
12/16/2021,Colombo,0,32.1,24.5,28.3
12/17/2021,Colombo,0,32.5,24.5,28.5
12/18/2021,Colombo,0,32.5,24.4,28.45
12/19/2021,Colombo,0,32.7,25.3,29
12/20/2021,Colombo,0,33,24.1,28.55
12/21/2021,Colombo,0,31.6,24.9,28.25
12/22/2021,Colombo,0,32,24.1,28.05
12/23/2021,Colombo,0,31.6,23.5,27.55
12/24/2021,Colombo,0,31.5,21.8,26.65
12/25/2021,Colombo,0,31,22.1,26.55
12/26/2021,Colombo,0,30.8,21.7,26.25
12/27/2021,Colombo,0,32.1,22.5,27.3
12/28/2021,Colombo,0,32,22.8,27.4
12/29/2021,Colombo,0,32.2,24.3,28.25
12/30/2021,Colombo,3,31.4,23.9,27.65
12/31/2021,Colombo,0.2,31.2,23.4,27.3
1/1/2022,Colombo,0.1,31.4,23.7,27.55
1/2/2022,Colombo,7.6,32,24.6,28.3
1/3/2022,Colombo,7.3,32.1,24.5,28.3
1/4/2022,Colombo,0,31.3,23.4,27.35
1/5/2022,Colombo,0,30.9,24.2,27.55
1/6/2022,Colombo,0,33.7,24.6,29.15
1/7/2022,Colombo,0,32.3,24.7,28.5
1/8/2022,Colombo,0,33.7,24.6,29.15
1/9/2022,Colombo,0.3,34.5,24.7,29.6
1/10/2022,Colombo,0.1,30.9,24.6,27.75
1/11/2022,Colombo,0,32.1,24.3,28.2
1/12/2022,Colombo,0,31.2,24,27.6
1/13/2022,Colombo,0,32,24.9,28.45
1/14/2022,Colombo,0,32.1,25.1,28.6
1/15/2022,Colombo,2.3,31.1,25.9,28.5
1/16/2022,Colombo,0,31.4,24.9,28.15
1/17/2022,Colombo,0,34.1,24.3,29.2
1/18/2022,Colombo,0,34.6,24.1,29.35
1/19/2022,Colombo,0,34.7,24.8,29.75
1/20/2022,Colombo,0,34,23.5,28.75
1/21/2022,Colombo,0,32.4,19.8,26.1
1/22/2022,Colombo,0,31.3,20.4,25.85
1/23/2022,Colombo,0,31.5,23.4,27.45
1/24/2022,Colombo,58.6,31.2,23.9,27.55
1/25/2022,Colombo,0,30.6,21.5,26.05
1/26/2022,Colombo,0,30.4,23.1,26.75
1/27/2022,Colombo,0,33.4,22.9,28.15
1/28/2022,Colombo,0,31.4,23.2,27.3
1/29/2022,Colombo,0,32.4,24.4,28.4
1/30/2022,Colombo,0,31.3,24.7,28
1/31/2022,Colombo,0,31.5,25.4,28.45
2/1/2022,Colombo,0,34.1,23.9,29
2/2/2022,Colombo,0,31.2,23.5,27.35
2/3/2022,Colombo,0,30.7,23.1,26.9
2/4/2022,Colombo,0,30.8,23,26.9
2/5/2022,Colombo,0,32.1,23.7,27.9
2/6/2022,Colombo,0,33.2,24.9,29.05
2/7/2022,Colombo,0,34.6,24.8,29.7
2/8/2022,Colombo,0,32.7,22.9,27.8
2/9/2022,Colombo,0,34.1,23.7,28.9
2/10/2022,Colombo,0,30.5,24.4,27.45
2/11/2022,Colombo,0.2,31.1,25.1,28.1
2/12/2022,Colombo,19.2,32.1,24.3,28.2
2/13/2022,Colombo,0,30.4,23.8,27.1
2/14/2022,Colombo,0,33.1,24.3,28.7
2/15/2022,Colombo,0,32.5,23.2,27.85
2/16/2022,Colombo,0,32,22.7,27.35
2/17/2022,Colombo,0,30.8,23.3,27.05
2/18/2022,Colombo,0,30.7,24.3,27.5
2/19/2022,Colombo,0,29.1,25.8,27.45
2/20/2022,Colombo,0,32.3,23.4,27.85
2/21/2022,Colombo,0,31.5,25.4,28.45
2/22/2022,Colombo,0,32,26,29
2/23/2022,Colombo,0.3,32.1,24.2,28.15
2/24/2022,Colombo,1.3,33,25.3,29.15
2/25/2022,Colombo,0.8,32.6,25.6,29.1
2/26/2022,Colombo,3.1,31.6,24.2,27.9
2/27/2022,Colombo,0,33.9,23.2,28.55
2/28/2022,Colombo,0,33.7,24,28.85
3/1/2022,Colombo,0,35.7,23.9,29.8
3/2/2022,Colombo,0,33.8,24.1,28.95
3/3/2022,Colombo,0,33.9,26.2,30.05
3/4/2022,Colombo,0,31.8,26,28.9
3/5/2022,Colombo,0,32.1,25,28.55
3/6/2022,Colombo,0,32.4,25,28.7
3/7/2022,Colombo,0,32.1,25.2,28.65
3/8/2022,Colombo,0.5,31.9,26.7,29.3
3/9/2022,Colombo,0,32.3,24.6,28.45
3/10/2022,Colombo,0,32.1,25.6,28.85
3/11/2022,Colombo,0.9,32.2,26,29.1
3/12/2022,Colombo,33.2,32.1,24.2,28.15
3/13/2022,Colombo,20.2,32.2,23.2,27.7
3/14/2022,Colombo,0,32,24.6,28.3
3/15/2022,Colombo,0,32.4,25.6,29
3/16/2022,Colombo,0,31.1,26.5,28.8
3/17/2022,Colombo,0,32,27.7,29.85
3/18/2022,Colombo,0,32.3,25.3,28.8
3/19/2022,Colombo,0,32,28,30
3/20/2022,Colombo,0,32.3,28.2,30.25
3/21/2022,Colombo,0,31.9,26.6,29.25
3/22/2022,Colombo,0,32.4,27.8,30.1
3/23/2022,Colombo,0,32,26.8,29.4
3/24/2022,Colombo,0,31.9,27,29.45
3/25/2022,Colombo,0.1,31.9,26.6,29.25
3/26/2022,Colombo,0,31.9,25.6,28.75
3/27/2022,Colombo,0,32.4,26,29.2
3/28/2022,Colombo,0,33.4,26.1,29.75
3/29/2022,Colombo,0,33.5,26.5,30
3/30/2022,Colombo,0,32.2,26,29.1
3/31/2022,Colombo,0,32.8,24.9,28.85
4/1/2022,Colombo,0.2,32.6,25.2,28.9
4/2/2022,Colombo,0,32.9,25.8,29.35
4/3/2022,Colombo,1.5,32.5,26.5,29.5
4/4/2022,Colombo,0,32.6,25.3,28.95
4/5/2022,Colombo,4.5,32.4,25.5,28.95
4/6/2022,Colombo,0,32.1,23.9,28
4/7/2022,Colombo,45.2,33.1,24.4,28.75
4/8/2022,Colombo,22.9,30.8,23.8,27.3
4/9/2022,Colombo,32.7,30.1,22.9,26.5
4/10/2022,Colombo,102.2,26.2,24.3,25.25
4/11/2022,Colombo,38.1,30.7,23.4,27.05
4/12/2022,Colombo,6.2,32.6,25.1,28.85
4/13/2022,Colombo,15.2,31.6,24.3,27.95
4/14/2022,Colombo,0,31.9,24.5,28.2
4/15/2022,Colombo,0,32,25.9,28.95
4/16/2022,Colombo,0,32.4,26.1,29.25
4/17/2022,Colombo,0,31.9,26.2,29.05
4/18/2022,Colombo,3.2,31.7,25.9,28.8
4/19/2022,Colombo,63.9,30.2,27.3,28.75
4/20/2022,Colombo,25.6,32.1,25.6,28.85
4/21/2022,Colombo,0,31.5,26,28.75
4/22/2022,Colombo,10.8,32.1,27.1,29.6
4/23/2022,Colombo,0.1,31.4,24.9,28.15
4/24/2022,Colombo,0,32.1,25.6,28.85
4/25/2022,Colombo,4.4,31.6,25.6,28.6
4/26/2022,Colombo,0,32.1,26.2,29.15
4/27/2022,Colombo,71.1,32.5,26.6,29.55
4/28/2022,Colombo,0.5,32.5,25,28.75
4/29/2022,Colombo,13.3,32.1,24.9,28.5
4/30/2022,Colombo,12.6,32.7,26.2,29.45
5/1/2022,Colombo,3.5,31.3,27.1,29.2
5/2/2022,Colombo,0.4,32.4,27.6,30
5/3/2022,Colombo,0,32.5,29.1,30.8
5/4/2022,Colombo,0.4,32.9,27.9,30.4
5/5/2022,Colombo,48.3,32.5,26.9,29.7
5/6/2022,Colombo,4.2,32.3,24.4,28.35
5/7/2022,Colombo,0,32.3,26,29.15
5/8/2022,Colombo,0,32.2,29.1,30.65
5/9/2022,Colombo,6.9,32.4,29.3,30.85
5/10/2022,Colombo,0.9,32,27.5,29.75
5/11/2022,Colombo,3.5,32.2,28.1,30.15
5/12/2022,Colombo,32.9,31.7,25.9,28.8
5/13/2022,Colombo,5.9,28.4,25.4,26.9
5/14/2022,Colombo,3,30.2,25.9,28.05
5/15/2022,Colombo,16.6,30.9,26.1,28.5
5/16/2022,Colombo,5,31,25.3,28.15
5/17/2022,Colombo,3,30.3,25.4,27.85
5/18/2022,Colombo,16.8,30.7,25.5,28.1
5/19/2022,Colombo,2.7,30.9,25.1,28
5/20/2022,Colombo,0.7,30.6,26,28.3
5/21/2022,Colombo,0.4,31.2,27.1,29.15
5/22/2022,Colombo,2.3,31.2,27.6,29.4
5/23/2022,Colombo,0,31.2,26.4,28.8
5/24/2022,Colombo,11.1,30.5,27.9,29.2
5/25/2022,Colombo,10.8,30.7,24.8,27.75
5/26/2022,Colombo,43.6,30.6,25.5,28.05
5/27/2022,Colombo,1,29.5,24.4,26.95
5/28/2022,Colombo,8.5,30.6,26.1,28.35
5/29/2022,Colombo,16.1,29.5,25.4,27.45
